segment,model_exclusion_reason,source,title,price,area,price_per_m2,district_name,category_name,model_category
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà mặt tiền Nguyễn Thị Minh Khai, P. Nguyễn Cư Trinh, Q.1",276000000,93,2967741.935483871,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà số 21 đường Bùi Thị Xuân, P.Bến Thành, Q.1, Hồ Chí Minh",322000000,180,1788888.888888889,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho Thuê Nhà Mặt Tiền Sư Vạn Hạnh, Phường 12, Quận 10, TPHCM.8x18m",230000000,144,1597222.2222222222,Quận 10,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê mặt bằng 1075m2 Tân Kỳ Tân Quý, Bình Hưng Hoà B, Bình Tân",59000000,1075,54883.72093023256,Quận Bình Tân,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê tòa nhà phòng trà, cafe, piza KD đa ngành65 triệu/th",45000000,1200,37500,Quận Bình Tân,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cần Cho Thuê Mặt Bằng 10x40m, 2 căn giáp nhau, KD Mọi Ngành Nghề",13000000,400,32500,Huyện Hóc Môn,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cần Cho Thuê Nhà ở+ mặt bằng KB, 3 phòng trọ sau. 5phòng, 5wc giá 10tr",10000000,190,52631.57894736842,Huyện Hóc Môn,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cần Cho Thuê Mặt Bằng KD Đa Ngành Nghề,Đông Thạnh Hóc Môn Giá tốt 10tr",10000000,204,49019.60784313725,Huyện Hóc Môn,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"MT Tô Ký 5x25 3L Mới đẹp Ngay Chung Cư Đông Hải , Tower , Chợ TCH",25000000,300,83333.33333333333,Quận 12,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"MT Tô Ký 8X20m 3L Via He 8m ngay Đại Học , cao đẳng , chung cư tower",40000000,500,80000,Quận 12,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"CHO THUÊ Nhà MT - Nguyễn Văn Trỗi, PN, NGANG LỚN 11m",130000000,77,1688311.6883116884,Quận Phú Nhuận,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT 53 Nguyễn Trãi, P. 2, Quận 5",830000000,2480,334677.4193548387,Quận 5,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT 131 Nguyễn Trãi, Q.5 - DT 20x20, 1 trệt 1 lửng",1000000000,600,1666666.6666666667,Quận 5,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà Góc 2MT 122 Hồ Tùng Mậu, Q1. DT: 3.5x12m, 1 trệt 1 lầu",139000000,84,1654761.9047619049,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT số 128 đường Hai Bà Trưng, Phường Đa Kao, Quận 1",900000000,1200,750000,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 190-192-192A Lý Tự Trọng, Q.1 - DT 20x25m, 4 tầng",812000000,1500,541333.3333333334,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT 359 Lê Văn Sỹ, Quận 3. MT 26m, DTSD ~ 1600m2",1200000000,1600,750000,Quận 3,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê nhà 75-77 Nguyễn Huệ, Q.1 - DTSD 1200m2",820000000,1200,683333.3333333334,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà 68 Lê Lợi, Q.1 - DT: 8.5x25m, 1 trệt",657000000,212,3099056.603773585,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT 359 Lê Văn Sỹ, Q.3 - DT 26x38m, trệt 2 lầu ST",1200000000,1600,750000,Quận 3,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT 189A Hai Bà Trưng, Q.3 - DT 15x50m, nở hậu 20m",1055000000,1500,703333.3333333334,Quận 3,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho Thuê Mặt Bằng Kinh Doanh Phạm Văn Đồng, dt: 5 x 21, 4 lầu, mới",35000000,630,55555.555555555555,Thành phố Thủ Đức,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho Thuê Mặt Bằng Kinh Doanh Phạm Văn Đồng, DT: 27mx77m, nhà và đất",70000000,2079,33670.03367003367,Thành phố Thủ Đức,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho Thuê Mặt Bằng Kinh Doanh Phạm Văn Đồng, DT: 10X32, trống suốt",18000000,320,56250,Thành phố Thủ Đức,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho Thuê Nhà Mặt Tiền 212/A-C Nguyễn Trãi Q1 giá chỉ 115 triệu,115000000,56,2053571.4285714289,Quận 1,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê gấp BT compound Hồ Gia Trang 5pn có Thang máy Chỉ 4,600$",120000000,110,1090909.0909090908,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê biệt thự phong cách châu Âu ,Thảo Điền DT 230m2 Chỉ 99 triệu",990000000,230,4304347.826086956,Thành phố Thủ Đức,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê nhà 22x28m 1 hầm 2 lầu Pasteur Phường Võ Thị Sáu Quận 3,520000000,600,866666.6666666666,Quận 3,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê biệt thự 30x40m Tam Bình Phường Hiệp Bình Chánh Thủ Đức,60000000,1500,40000,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê biệt thự Nguyễn Thị Diệu, Phường Võ Thị Sáu, Quận 3, TP. HCM",170000000,200,850000,Quận 3,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Mặt tiền 5x20m 1 hầm 1 trệt 4 lầu Cộng Hòa Phường 4 Quận Tân Bình,90000000,100,900000,Quận Tân Bình,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê căn nhà phố liền kề Hà Đô 200m2 SD, Giá giảm sâu 50 triệu",50000000,55,909090.9090909092,Quận 10,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê nhà Phố Villa Hà Đô Centrosa Quận 10- trệt 3 lầu giá 55 triệu,55000000,70,785714.2857142857,Quận 10,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê nhà mặt tiền 170 HOA LAN QUẬN PHÚ NHUẬN DT 8x16m Trệt 4 Lầu,105000000,128,820312.5,Quận Phú Nhuận,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Em Chuyên cho thuê Villas BaSon cho thuê căn 225m2 giá 170 triệu,180000000,225,800000,Quận 1,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà GÓC 2MT số 232 Tân Sơn Nhì, P.Tân Sơn Nhì, Quận Tân Phú",318000000,272,1169117.6470588236,Quận Tân Phú,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"CHO THUÊ BIỆT THỰ MẶT TIỀN 500M² GẦN KCN TÂN PHÚ TRUNG, 20 TRIỆU/THÁNG",20000000,500,40000,Huyện Củ Chi,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê gấp biệt thự Nam Thông, Phú Mỹ Hưng, Quận 7, Tp HCM",40000000,3000,13333.333333333334,Quận 7,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê Biệt Thự Song Lập Mỹ Hưng Phú Mỹ Hưng Q7,130000000,154,844155.8441558442,Quận 7,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho Thuê Biệt Thự Nguyễn Thị Diệu – Cao Tầng, Thang Máy, Khu Vực Vip",385000000,212,1816037.7358490569,Quận 3,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,𝐌Ặ𝐓 𝐓𝐈Ề𝐍 𝐐𝐔Ậ𝐍 10 𝐁𝐈Ệ𝐓 𝐓𝐇Ự 26x20,55000000,800,68750,Quận 3,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà thô 1 trệt 2 lầu – KHU ĐÔNG TĂNG LONG, Q.9",7000000,100,70000,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Villa mới full nội thất - sân siêu rộng (dựng đc 5–6 sân pickleball),79000000,2000,39500,Quận Gò Vấp,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Biệt Thự Sông Giồng _An Phú Hướng Đông Nam 325m2 Cho Thuê,28000000,400,70000,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê Biệt thự khu biệt lập riêng, an ninh, DT 1200m2",60000000,1200,50000,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê Villa cao cấp ở Đường 20 , P. An Phú 10 x 20",57000000,2000,28500,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê nhà Thô Đông Tăng Long 160m2 nhà 3 tầng giá 6tr/tháng,6000000,160,37500,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê Góc 2 MT Nguyễn Thiệp + Đồng Khởi, Q.1 - 10*20m - 2 Tầng",700000000,200,3500000,Quận 1,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê căn hộ 3 PN full nội thất, The Horizon Phú Mỹ Hưng, Quận 7",70000000,120,583333.3333333334,Quận 7,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà đường số 43, phường thảo điền, quận 2",135000000,150,900000,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho Thuê Biệt Thự Phú Mỹ Hưng Quận 7- 200 Triệu- 251 m2,200000000,249,803212.8514056224,Quận 7,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê nhà Nguyễn Văn Hưởng, 1 hầm + 4 tầng, view sông, DTSD 1800m2",1190000000,1800,661111.1111111111,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê nhà vườn nghỉ dưỡng 1500m2 Tam Bình, Thủ Đức",25000000,1500,16666.666666666668,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"cho thuê biệt thự Mỹ phú , 5PN, full nội thất 85tr / tháng",850000000,300,2833333.3333333335,Quận 7,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê Siêu biệt thự Vũ Khắc Tiệp - Ngọc Trinh Thảo Điền, Quận 2",450000000,1600,281250,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê biệt thự thảo điền thành phố thủ đức,190000000,244,778688.524590164,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê nhà mặt tiền KĐT Đông Tăng Long 200m2 giá 4tr/tháng,4000000,100,40000,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Biệt thự biệt lập Saigon Pearl giá siêu tốt sang trọng, hiện đại, đẹp",14900000,250,59600,Quận Bình Thạnh,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Biệt thự Khu sang, an ninh GÓC 2 MẶT TIỀN NGUYỄN VĂN TRỖI, GẦN SÂN BAY",170000000,180,944444.4444444444,Quận Phú Nhuận,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Thuê chung cư 1 PN - Tiện nghi - Giá rẻ - An ninh - Có sân vườn riêng,10000000,120,83333.33333333333,Quận Bình Thạnh,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê nhà HXH gần Cầu vượt Linh Xuân.135M2/2PN/KD Onl và Kho,8000000,135,59259.25925925926,Thành phố Thủ Đức,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Chuyên cho thuê Biệt thự/ Villa cao cấp khu vực Q2, Nhà y hình",245000000,280,875000,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê Biệt thự 2 MT 09 The Victorya Bason (14 x 20m; Trệt 3 Lầu),360000000,300,1200000,Quận 1,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê biệt thự 1200m2 Phường Long Trường, Quận 9, giá 55 triệu/th",65000000,1200,54166.666666666664,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cần cho thuê gấp BT sát bờ sông gió mát quanh năm, view đẹp",18000000,250,72000,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho thuê nhà thạnh xuân 33 quận 12,9000000,100,90000,Quận 12,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê biệt thự Vườn Lài, APĐ Q12",15000000,250,60000,Quận 12,Biệt thự,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê Biệt Thự làm kho xưởng KĐT Đông Tăng Long 250m² giá 6tr/tháng,6000000,160,37500,Thành phố Thủ Đức,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê nhà thô làm kho xưởng khu đô thị Đông Tăng Long 250m²,6000000,160,37500,Thành phố Thủ Đức,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,"Cho thuê căn hộ, 85 Bình Thành, Bình Hưng hòa B, Quận Bình Tân",2700000,20,135000,Quận Bình Tân,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,CHDV mới 100% full nội thất cao cấp thiết kế hiện đại ở Phan Văn Hớn,5800000,30,193333.33333333337,Quận 12,Bất động sản khác,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê góc 2 MT CMT8 Phường 15 Quận 10,140000000,200,700000,Quận 10,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Nguyên căn Thảo Điền, Quận 2 - 4 tầng, có thang máy. Giá thuê 50tr/th",50000000,40,1250000,Thành phố Thủ Đức,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho thuê kho xưởng 2000m2 Cộng Hoà Tân Bình,400000000,2000,200000,Quận Tân Bình,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Căn Hộ Full Nội Thất_Ban Công_Đi bộ ĐH Nguyễn Tất Thành_An Phú Đông,2700000,30,90000,Quận 12,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê, share NGUYÊN phòng căn hộ CHUNG CƯ CAO CẤP - 3,5 triệu/tháng",3500000,56,62500,Quận Bình Tân,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho Thuê Đất 31X60 Tại Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân",30000000,1800,16666.666666666668,Quận Bình Tân,Đất nền,Đất/đất nền
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Tìm chỗ ở gần HUIT giá rẻ mà đầy đủ tiện nghi?,1350000,50,27000,Quận Tân Phú,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Chỗ ở sạch sẽ gần Aeon Tân Phú – gần HUIT,1350000,50,27000,Quận Tân Phú,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê căn hộ penthouse View Sông_vinhome central park_3Br 170m2,100000000,170,588235.2941176471,Quận Bình Thạnh,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho Thuê Căn Hộ Vinhome Golden River_4PN 250m2_View Sông Cực Đẹp,140000000,260,538461.5384615385,Quận 1,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho thuê căn hộ penthouse City Garden_3 Phòng Ngủ 4 WC 320m2_City View,120000000,320,375000,Quận Bình Thạnh,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho Thuê Căn Hộ The MarQ_3PN_215m2_Full Nội Thất Cao Cấp_City View,100000000,160,625000,Quận 1,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho Thuê Duplex Cove Residence_3 bedroom_250m2_City view,140000000,250,560000,Thành phố Thủ Đức,Bất động sản khác,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho Thuê Căn Hộ Empire City_3 bedroom_River View_Full nt cao cấp,100000000,160,625000,Thành phố Thủ Đức,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho Thuê Penthouse Define_4PN 5WC_Hồ Bơi Riêng_River View_Q2,120000000,352,340909.0909090909,Thành phố Thủ Đức,Bất động sản khác,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho Thuê Duplex Empire Ciity_ 4 bedroom 240m2_City River view,175000000,240,729166.6666666666,Thành phố Thủ Đức,Bất động sản khác,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho Thuê Căn Hộ The Empire City_3 Bedroom +1_160m2_City View,100000000,160,625000,Thành phố Thủ Đức,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê kho xưởng 2059m2, 4118m2 KCN Tân Phú Trung Củ Chi",452980000,4118,110000,Huyện Củ Chi,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Khai trương căn hộ mini tách bếp ngay ngã 6 Quang Trung quận Gò Vấp,60000000,40,1500000,Quận Gò Vấp,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê kho mặt tiền QL1A, 40 triệu",40000000,700,57142.857142857145,Huyện Bình Chánh,Bất động sản khác,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Nhượng Quyền Thương Hiệu PARMANO COFEE -P Tây Thạnh-Tân Phú,135000000,56,2410714.285714286,Quận Tân Phú,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Khai trương CHDV full nội thất cao cấp mới 100% - ngay Ngã 4 Bốn Xã,5500000,30,183333.33333333337,Quận Bình Tân,Bất động sản khác,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Nhà xưởng cho thuê 500m2, 520m2 An Phú Đông Quận 12",28000000,520,53846.15384615384,Quận 12,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"An Phú Đông (TL, TX) Quận 12, cần cho thuê kho - nhà xưởng l",60000000,1300,46153.84615384616,Quận 12,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê kho xưởng SIÊU VIP 2.000m2 Sân Bay Tân Sơn Nhất, Q. Tân Bình",400000000,2000,200000,Quận Tân Bình,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Nhà xưởng cho thuê giá tốt 1800m2 Tân Thới Nhất 8 Quận 12,100000000,1800,55555.555555555555,Quận 12,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê kho xưởng 2100m2 mặt tiền đường Trần Văn Giàu, Bình Chánh",120000000,2100,57142.857142857145,Huyện Bình Chánh,Bất động sản khác,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Cho thuê kho CAO CẤP gần sát Khu Công Nghệ Cao, Q.9 (TP. THỦ ĐỨC)",420000000,3000,140000,Thành phố Thủ Đức,Bất động sản khác,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Ở ghép máy lạnh, tắm nước nóng: 350 Huỳnh tấn phát",750000,20,37500,Quận 7,Bất động sản khác,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Ở ghép Giường tầng Q8 trọn gói 900K,800000,20,40000,Quận 8,Bất động sản khác,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê kho xưởng 2 mặt tiền đường Kinh Dương Vương, P. BTĐ, Q. Bình",80000000,2000,40000,Quận Bình Tân,Bất động sản khác,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Ở ghép giường tầng cách Trường Cao Thắng 800m,900000,20,45000,Quận 1,Bất động sản khác,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê kho xưởng 1400m2 mặt tiền đường Nguyễn Văn Bữa, Hóc Môn",59999000,1400,42856.42857142857,Huyện Hóc Môn,Bất động sản khác,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Homestay Hoàng Phúc cách đại học Luật 200m,800000,20,40000,Quận 4,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Ký túc xá cho sinh viên và người đi làm,800000,20,40000,Quận 7,Bất động sản khác,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,muaban,Mình cho thuê căn hộ chung cư nguyễn kim 86m2- 3PN giá 11 triệu,86000000,86,1000000,Quận 10,Căn hộ/Chung cư,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,muaban,Cho thuê mặt tiền kinh doanh 120m2,5000000,120,41666.666666666664,Huyện Bình Chánh,Văn phòng/Mặt bằng,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,muaban,Chính chủ cho thuê căn hộ Vincom Đồng Khởi Q.1- Tầng 25 view nhà thờ,118000000,170,694117.6470588235,Quận 1,Căn hộ/Chung cư,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,muaban,CHO THUÊ 2700m2 NHÀ XƯỞNG GIÁ 39tr/ tháng,39000000,2700,14444.444444444443,Huyện Củ Chi,Đất,Đất/đất nền
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,muaban,PHÒNG GIÁ RẺ NGAY TRƯỜNG CHINH - SIÊU RỘNG - THANG MÁY - MÁY LẠNH,2900000,30,96666.66666666669,Quận 12,Văn phòng/Mặt bằng,Tòa nhà/văn phòng/mặt bằng
